index,proba
40510,0.6324536257320039
40511,0.40508272490527936
40512,0.4442611761063833
40513,0.774506584910408
40514,0.3936194715280586
40515,0.15385645600594577
40516,0.43695318214697204
40517,0.7713015265317426
40518,0.8448345929472592
40519,0.6717307837453801
40520,0.8309425352485243
40521,0.7138795251857971
40522,0.3024860556461099
40523,0.8141950328237222
40524,0.23725068698057775
40525,0.11112195904020558
40526,0.4863792492421479
40527,0.10586752649054872
40528,0.24252856468166675
40529,0.7959327868336461
40530,0.1094066914131441
40531,0.17157721205200643
40532,0.7048757628019093
40533,0.3392543565218952
40534,0.8200423690881998
40535,0.812922874769469
40536,0.8768833753737415
40537,0.13679946646770982
40538,0.4507978438679946
40539,0.35919357383145795
40540,0.9189964406838173
40541,0.16527001182416598
40542,0.16078489578938307
40543,0.6980960295868626
40544,0.12136987154891875
40545,0.550247270164814
40546,0.5811522627558323
40547,0.8208454095035818
40548,0.2260376757010077
40549,0.4840394879285728
40550,0.573059184844042
40551,0.18466113344983395
40552,0.6047362905373759
40553,0.5015193736151236
40554,0.6458863074250777
40555,0.6194162116147726
40556,0.5456835904446039
40557,0.8704447989232893
40558,0.29652952141541017
40559,0.653252618582843
40560,0.39170877018654543
40561,0.3770313968265159
40562,0.6446675571030018
40563,0.28351275850358
40564,0.8260566533049444
40565,0.35267780229789397
40566,0.04987495416005608
40567,0.2801063576742946
40568,0.5049901365493432
40569,0.8377480603687936
40570,0.2680154681037031
40571,0.740284919679552
40572,0.3373589363784067
40573,0.2571871484684667
40574,0.544012154549533
40575,0.05615752992617539
40576,0.24956207443441727
40577,0.5335511507396327
40578,0.308565267183198
40579,0.45418067264303225
40580,0.23625552231087538
40581,0.3834289362575355
40582,0.6220751008277521
40583,0.3213697125300709
40584,0.7389935159906629
40585,0.7491272821049751
40586,0.6226249918465513
40587,0.2573813956415224
40588,0.39953043850367076
40589,0.7062121972019384
40590,0.19247375974129607
40591,0.8610656318456648
40592,0.6379895967308695
40593,0.10326069241814699
40594,0.8663673713086115
40595,0.8220464976270886
40596,0.7832169008583502
40597,0.23925403935343756
40598,0.46208988011642976
40599,0.522387655985
40600,0.4228302703990567
40601,0.37968567315197954
40602,0.4045796361572233
40603,0.6669035057945264
40604,0.8302211779873461
40605,0.5955755741224621
40606,0.7570681598247231
40607,0.4469416471003961
40608,0.6380312700941164
40609,0.4284200108815658
40610,0.4601779324823099
40611,0.051246817233640704
40612,0.3550114715259585
40613,0.7078488825436151
40614,0.2885976230153959
40615,0.09028490639490606
40616,0.6603170786480719
40617,0.3379292621820546
40618,0.5996265359632934
40619,0.8057614049943576
40620,0.198455368210725
40621,0.5490831091050299
40622,0.1290344561122277
40623,0.09601108355475352
40624,0.6112757777493119
40625,0.635200521158518
40626,0.49964857444266286
40627,0.4161375941254569
40628,0.3230067109149317
40629,0.11206685389315688
40630,0.7650269096535751
40631,0.7356777590956369
40632,0.22407124622057825
40633,0.7005235507624856
40634,0.6529182460448602
40635,0.17411262512518352
40636,0.7594398549202973
40637,0.7754771736156574
40638,0.7794734532364546
40639,0.5784863023785931
40640,0.7830537513018406
40641,0.703968493435474
40642,0.30176100228934816
40643,0.6144769984132631
40644,0.7725659079046789
40645,0.5561839163441793
40646,0.5110321890581835
40647,0.8899102979689426
40648,0.466740153667641
40649,0.3150988977689759
40650,0.794785366118598
40651,0.25088357499752456
40652,0.04972720083102067
40653,0.5567692432195037
40654,0.3728091260822466
40655,0.21131435805652884
40656,0.5278123239328512
40657,0.15548133560303096
40658,0.5111912950167126
40659,0.9427283565693118
40660,0.7191938391140399
40661,0.7679288578954719
40662,0.18561190591028437
40663,0.16423146626743493
40664,0.37555001531625326
40665,0.4127221431139161
40666,0.3371562477634813
40667,0.06197642045929753
40668,0.5692834584242867
40669,0.7365252644107009
40670,0.884766780283165
40671,0.6011537829302838
40672,0.3487299173571458
40673,0.23866231772450305
40674,0.06399047145020298
40675,0.5970182982331174
40676,0.850734502817424
40677,0.24849633789488743
40678,0.34986456720579934
40679,0.48750037245241873
40680,0.717710295281673
40681,0.11982301058204009
40682,0.3294993838456931
40683,0.31746899291765956
40684,0.532874282811799
40685,0.8450018627660028
40686,0.2795413464493066
40687,0.5373969280125104
40688,0.558287597880948
40689,0.058604265705826976
40690,0.8422492272370808
40691,0.10881978413325052
40692,0.4654480651819514
40693,0.3979887662805155
40694,0.592316405441197
40695,0.27140873432456913
40696,0.9408113898151065
40697,0.3264336414683718
40698,0.42345354033078725
40699,0.8033902944019978
40700,0.7445116971675688
40701,0.4429056896288261
40702,0.4724566051807647
40703,0.1831020948136389
40704,0.28582382520286126
40705,0.1760934794050561
40706,0.7710320709260713
40707,0.26612925878555144
40708,0.43338683114175786
40709,0.32296652218767763
40710,0.8661087788857741
40711,0.6786198800815314
40712,0.6957274539644198
40713,0.3011456065038765
40714,0.7811700997912394
40715,0.05979590745881635
40716,0.6853657151603645
40717,0.30615151262791185
40718,0.8397935478729152
40719,0.6092620798688261
40720,0.454997514102201
40721,0.6124010480390929
40722,0.21265214569799945
40723,0.15401188248109846
40724,0.3038130605831546
40725,0.5446541122310882
40726,0.21878459324110325
40727,0.27730335008870666
40728,0.19269587637260582
40729,0.45690512122656696
40730,0.6266475702625279
40731,0.841282930774828
40732,0.3711839838998453
40733,0.8706278480268298
40734,0.30824763429955065
40735,0.6263888664160474
40736,0.43373854318484834
40737,0.4623715725551991
40738,0.8645644410195533
40739,0.0666380392762775
40740,0.5521961053807871
40741,0.21824431406210365
40742,0.39131102955343083
40743,0.7138630861087081
40744,0.7594295006305798
40745,0.10343106077887257
40746,0.2379532269722636
40747,0.2750944341852737
40748,0.48957955811521775
40749,0.5925867563231426
40750,0.5448695365561548
40751,0.42272004039933614
40752,0.08747757515817772
40753,0.8080090771842656
40754,0.587723651742563
40755,0.3591760007999875
40756,0.7878976423931021
40757,0.8770917286693699
40758,0.6885194509096076
40759,0.2938105102172993
40760,0.11970737958421356
40761,0.7229907873134802
40762,0.25867250731825553
40763,0.5591990542727662
40764,0.8714375586384812
40765,0.5380022640603519
40766,0.511604000120178
40767,0.2905989915170965
40768,0.25405715836221954
40769,0.793208343845339
40770,0.69268870103281
40771,0.4833071809628839
40772,0.11868308629261458
40773,0.3105748618193122
40774,0.13508933682932261
40775,0.6567934752903531
40776,0.23476498264980497
40777,0.312008413022612
40778,0.4488996331147574
40779,0.524075341176829
40780,0.9469298939886356
40781,0.20830422232299264
40782,0.8047310145862302
40783,0.3708395835415807
40784,0.6730910671015339
40785,0.5557848692604048
40786,0.6342776113246982
40787,0.33115659503558253
40788,0.5891438631672026
40789,0.5953568693301002
40790,0.46956262055458303
40791,0.7904158215959209
40792,0.5682636946052791
40793,0.4005341837908339
40794,0.4839850921585569
40795,0.7808510041298371
40796,0.056134761825920934
40797,0.38065419698154396
40798,0.37893172426082594
40799,0.36064418492840206
40800,0.3725557494215979
40801,0.3142759448863099
40802,0.22981146371399494
40803,0.6004730893306004
40804,0.4170665316884126
40805,0.2277174788086737
40806,0.6091309122502985
40807,0.2730920114958626
40808,0.6466492951201742
40809,0.7854651286613755
40810,0.2085862399745451
40811,0.6389726642962325
40812,0.84406590373148
40813,0.740216961582443
40814,0.19468573996684058
40815,0.5009128645626618
40816,0.44964742433724897
40817,0.7350032422866662
40818,0.4633475643022528
40819,0.6407372820174452
40820,0.8230667985949847
40821,0.22783528161307098
40822,0.5133364965294153
40823,0.672396579621072
40824,0.42239101897300896
40825,0.40851453208768984
40826,0.5781782331443905
40827,0.10767868924275838
40828,0.41671493772817775
40829,0.4642949789668429
40830,0.7024472177506959
40831,0.22245085722144353
40832,0.5195591940481228
40833,0.5136841906499922
40834,0.46178276482011105
40835,0.18319023924601266
40836,0.6396359621803333
40837,0.3249204718023961
40838,0.282629527052853
40839,0.8247642540591972
40840,0.8200289192738072
40841,0.8723943033919861
40842,0.6689744512414705
40843,0.4201128438564823
40844,0.19840761297358867
40845,0.15707353113498185
40846,0.7976132461321724
40847,0.7597003798993015
40848,0.04667934555696117
40849,0.8500806156718189
40850,0.2384946906091972
40851,0.8493013758014223
40852,0.8755524585043278
40853,0.8511359786174176
40854,0.7794186041985893
40855,0.669069814245171
40856,0.5816573165232342
40857,0.635121736813459
40858,0.3459534346847878
40859,0.4761941686520577
40860,0.2057326056316232
40861,0.6653444615675423
40862,0.5923312446152377
40863,0.8826932037540386
40864,0.6873069800733552
40865,0.2802352274070096
40866,0.39817607351045053
40867,0.7133500165799262
40868,0.18211677039831672
40869,0.30375922149772944
40870,0.7786230161989143
40871,0.39068943773086534
40872,0.4409543887873905
40873,0.2218994015570321
40874,0.4246418169547543
40875,0.841187669360408
40876,0.9712532907289336
40877,0.5478981827584041
40878,0.614864788449041
40879,0.3668278310220651
40880,0.2925319869698773
40881,0.6771708725839274
40882,0.4515517192241225
40883,0.6694107394591278
40884,0.5653578790835643
40885,0.8273211732433785
40886,0.5576651232611401
40887,0.2160239535746959
40888,0.7618711856562315
40889,0.7431898874827558
40890,0.11117450943545701
40891,0.6498686508070836
40892,0.7559871832165099
40893,0.6711262652202582
40894,0.17524163590023434
40895,0.7687796604544993
40896,0.3508148570833149
40897,0.7396707453099574
40898,0.557264581614532
40899,0.18025453189427496
40900,0.37600914833635724
40901,0.5816150602843017
40902,0.2979833261283567
40903,0.3902253768040222
40904,0.3000239439418441
40905,0.07157959038086158
40906,0.5134842439942279
40907,0.38294655577991255
40908,0.7449074243300265
40909,0.8821145638569895
40910,0.6677184821106296
40911,0.752310892130413
40912,0.8318723822303165
40913,0.5386000821307388
40914,0.4205059946751106
40915,0.5648684320748015
40916,0.5245488585043485
40917,0.32594709459481697
40918,0.384406379848031
40919,0.6499405323085132
40920,0.23936061822996582
40921,0.31574707769381993
40922,0.794239884959986
40923,0.7396859675733831
40924,0.5323595983719042
40925,0.2556897996135192
40926,0.7897033883478817
40927,0.8459015014966483
40928,0.5878405179696659
40929,0.7385571876890517
40930,0.4429911586911305
40931,0.6099373337818432
40932,0.8056717760137796
40933,0.739469103694301
40934,0.3564020267979343
40935,0.7632414119755201
40936,0.5617504218714191
40937,0.668399339138494
40938,0.8576685218282156
40939,0.1977871203032307
40940,0.14172765118118996
40941,0.7299629698137409
40942,0.823725401279322
40943,0.8540594643820199
40944,0.5305308437606387
40945,0.6603660953318023
40946,0.7718535985407591
40947,0.3039011546124514
40948,0.332799301308612
40949,0.6562914918687114
40950,0.540967507665085
40951,0.7808924798111844
40952,0.38938358494727526
40953,0.534339199420251
40954,0.1651892140486026
40955,0.4792610483666973
40956,0.7217676630391058
40957,0.5904442224259349
40958,0.6089823179819989
40959,0.312361461162037
40960,0.6284073467148134
40961,0.5921836164754529
40962,0.6380064568301521
40963,0.5005040014117509
40964,0.26769352379981465
40965,0.7418020210430052
40966,0.37893022292259604
40967,0.6250466011874466
40968,0.6788170650801524
40969,0.45529033366118454
40970,0.4092851866010352
40971,0.24138245661470298
40972,0.4726240622836374
40973,0.1035693394518404
40974,0.560373499193077
40975,0.22608487965417579
40976,0.6830761138005906
40977,0.702628460352
40978,0.23503011180754005
40979,0.6029739865985758
40980,0.06882400582110294
40981,0.11020142756611695
40982,0.46561021186538404
40983,0.8331077914246717
40984,0.5820340387555061
40985,0.8804249212876786
40986,0.2303364481013252
40987,0.5777293128452438
40988,0.13916763964279905
40989,0.5049433178366188
40990,0.3078362159409747
40991,0.8678517181656378
40992,0.37805342218407634
40993,0.5646291072152837
40994,0.653654760552123
40995,0.7088603765801912
40996,0.5422709086934863
40997,0.7453406191644735
40998,0.05656045284351612
40999,0.3077279032640688
41000,0.3959591165469386
41001,0.07349064314392903
41002,0.2291521248639
41003,0.6358385421338182
41004,0.8596168599715653
41005,0.489916999747692
41006,0.30543213056493446
41007,0.854956253996552
41008,0.6567106532873386
41009,0.23143649255311216
41010,0.47188529993429035
41011,0.511797689107987
41012,0.7531918287436415
41013,0.8159000539797899
41014,0.7347965079329594
41015,0.34558504876576
41016,0.414822319502757
41017,0.16950995079084302
41018,0.7984989476478741
41019,0.4466929636373075
41020,0.5128024795253481
41021,0.32868735116125647
41022,0.8845033687063593
41023,0.6961973091209062
41024,0.3495162630322712
41025,0.7191299831860357
41026,0.16300051240422453
41027,0.6115097518682693
41028,0.12750713911072764
41029,0.6264730459783979
41030,0.15403409437763285
41031,0.25176860398862855
41032,0.7562058482609254
41033,0.4449392618212447
41034,0.3394480014593967
41035,0.22086929869465968
41036,0.758542328958624
41037,0.20420403224117634
41038,0.3321752362121171
41039,0.35605416496101017
41040,0.20322524596760905
41041,0.7251944553328287
41042,0.5445163063070599
41043,0.3598920576169044
41044,0.3815058751444025
41045,0.17432720533822046
41046,0.35807553151173316
41047,0.025630891500912713
41048,0.4609837274597526
41049,0.5828820549317255
41050,0.3297671149962734
41051,0.4579851968510545
41052,0.4940571126111601
41053,0.6682418417972552
41054,0.5249770054770728
41055,0.12938251701989756
41056,0.6509116633342397
41057,0.7438950340259204
41058,0.30300443232897156
41059,0.8328804741035022
41060,0.1048548881057801
41061,0.8323670727260353
41062,0.6311829636415236
41063,0.9189311692252756
41064,0.702010666305071
41065,0.9331153510025939
41066,0.5449425867859002
41067,0.5960673378548835
41068,0.31245199788636474
41069,0.7931258975296563
41070,0.19079265520471272
41071,0.30743146790042003
41072,0.38244003835213974
41073,0.5294637605983586
41074,0.18108967826965455
41075,0.7164547650916705
41076,0.2402500970567916
41077,0.7399600903225736
41078,0.6116678241175062
41079,0.5885255376756438
41080,0.692256571021912
41081,0.32628963824114043
41082,0.8087383411639332
41083,0.23686840484832422
41084,0.4899433490353826
41085,0.40115629016609333
41086,0.6434263134515542
41087,0.26385669976238557
41088,0.5630996927167503
41089,0.8486045232248592
41090,0.4212227822650692
41091,0.8766674653156029
41092,0.5301064801226834
41093,0.755277751354315
41094,0.5968854260331757
41095,0.9131852676332691
41096,0.8554778486091026
41097,0.7293724805864921
41098,0.5994204520968909
41099,0.3824091161937532
41100,0.8722477511693716
41101,0.8613131648195582
41102,0.3488323375500824
41103,0.2824865361981474
41104,0.9772739752735221
41105,0.1711453132177776
41106,0.20091090313667334
41107,0.6415052119071986
41108,0.382758395594749
41109,0.6506668280162929
41110,0.8403162191191303
41111,0.29334718788999076
41112,0.5466554040335753
41113,0.6133672822292952
41114,0.5549735926639103
41115,0.5004937616264443
41116,0.6965409968662595
41117,0.5100034724108783
41118,0.49398066996074896
41119,0.762449656106501
41120,0.8400662490358178
41121,0.45673728887321574
41122,0.7029551807639863
41123,0.37536920786833367
41124,0.9240465714559506
41125,0.16198599523024643
41126,0.649048381611575
41127,0.7742824008321295
41128,0.8064099228852101
41129,0.6198284074151005
41130,0.33856259146814743
41131,0.03950296985253086
41132,0.6623864987210749
41133,0.894184613632449
